fies_score,lat_dd_mod,lon_dd_mod,region,fies_average
3,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.948031,38.266963,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.395099,35.942776,"Southern Nations, Nationalities and Peoples",3.5673759
4,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.879094,37.58029,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.067583,35.668778,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.395099,35.942776,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.395099,35.942776,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.220868,38.169331,"Southern Nations, Nationalities and Peoples",3.5673759
4,6.59737,38.747923,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.034243,37.359345,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.244115,35.372384,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.376483,36.334069,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.244115,35.372384,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.314506,38.03791,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.291121,36.588912,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.948031,38.266963,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.008084,37.97124,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.314506,38.03791,"Southern Nations, Nationalities and Peoples",3.5673759
1,7.879094,37.58029,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.291121,36.588912,"Southern Nations, Nationalities and Peoples",3.5673759
8,6.245922,37.400823,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.656919,38.299458,"Southern Nations, Nationalities and Peoples",3.5673759
7,4.744136,36.045393,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.783122,36.598497,"Southern Nations, Nationalities and Peoples",3.5673759
2,6.860853,37.532325,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
2,8.247408,38.308406,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
7,8.247408,38.308406,"Southern Nations, Nationalities and Peoples",3.5673759
2,6.329962,36.622394,"Southern Nations, Nationalities and Peoples",3.5673759
6,5.889756,36.575274,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.212401,37.339584,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.008084,37.97124,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
0,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
7,4.744136,36.045393,"Southern Nations, Nationalities and Peoples",3.5673759
6,5.889756,36.575274,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.220868,38.169331,"Southern Nations, Nationalities and Peoples",3.5673759
5,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.212401,37.339584,"Southern Nations, Nationalities and Peoples",3.5673759
7,8.247408,38.308406,"Southern Nations, Nationalities and Peoples",3.5673759
1,7.879094,37.58029,"Southern Nations, Nationalities and Peoples",3.5673759
,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
2,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.635978,37.292589,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.314506,38.03791,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.376483,36.334069,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.034243,37.359345,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.519602,38.720087,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.212401,37.339584,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.220868,38.169331,"Southern Nations, Nationalities and Peoples",3.5673759
0,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
2,6.783122,36.598497,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.59737,38.747923,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.291121,36.588912,"Southern Nations, Nationalities and Peoples",3.5673759
7,4.744136,36.045393,"Southern Nations, Nationalities and Peoples",3.5673759
8,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
3,8.023101,38.245054,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.097656,38.157655,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
5,5.315198,37.234631,"Southern Nations, Nationalities and Peoples",3.5673759
3,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
7,5.889756,36.575274,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.008084,37.97124,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.656919,38.299458,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.206593,37.574818,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.291121,36.588912,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.536763,37.638776,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.008084,37.97124,"Southern Nations, Nationalities and Peoples",3.5673759
2,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.072698,36.708358,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.948031,38.266963,"Southern Nations, Nationalities and Peoples",3.5673759
4,6.59737,38.747923,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.329962,36.622394,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.008084,37.97124,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.245922,37.400823,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.329962,36.622394,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.245922,37.400823,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.884829,35.831505,"Southern Nations, Nationalities and Peoples",3.5673759
5,8.023101,38.245054,"Southern Nations, Nationalities and Peoples",3.5673759
4,5.315198,37.234631,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.635978,37.292589,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.220868,38.169331,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.072698,36.708358,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.879094,37.58029,"Southern Nations, Nationalities and Peoples",3.5673759
4,8.023101,38.245054,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.097656,38.157655,"Southern Nations, Nationalities and Peoples",3.5673759
2,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
1,5.594843,37.337118,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.272269,38.341768,"Southern Nations, Nationalities and Peoples",3.5673759
5,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
2,7.13926,35.421897,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.783122,36.598497,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.067583,35.668778,"Southern Nations, Nationalities and Peoples",3.5673759
0,5.594843,37.337118,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.948031,38.266963,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.272269,38.341768,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.206593,37.574818,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.948031,38.266963,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
3,5.594843,37.337118,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.860853,37.532325,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.860853,37.532325,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.635978,37.292589,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.067583,35.668778,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.656919,38.299458,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.59737,38.747923,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.519602,38.720087,"Southern Nations, Nationalities and Peoples",3.5673759
4,6.097656,38.157655,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.329962,36.622394,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.13926,35.421897,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.884829,35.831505,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.395099,35.942776,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.860853,37.532325,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.206593,37.574818,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.097656,38.157655,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.519602,38.720087,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.067583,35.668778,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.206593,37.574818,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.519602,38.720087,"Southern Nations, Nationalities and Peoples",3.5673759
2,7.376483,36.334069,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.314506,38.03791,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.376483,36.334069,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
7,4.744136,36.045393,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.314506,38.03791,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.244115,35.372384,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.272269,38.341768,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.376483,36.334069,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.884829,35.831505,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.783122,36.598497,"Southern Nations, Nationalities and Peoples",3.5673759
8,4.744136,36.045393,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.794055,38.221789,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.765698,37.45714,"Southern Nations, Nationalities and Peoples",3.5673759
0,8.256496,38.012373,"Southern Nations, Nationalities and Peoples",3.5673759
8,6.291121,36.588912,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.097656,38.157655,"Southern Nations, Nationalities and Peoples",3.5673759
8,7.121575,37.969646,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.206593,37.574818,"Southern Nations, Nationalities and Peoples",3.5673759
5,6.948031,38.266963,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.072698,36.708358,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.376483,36.334069,"Southern Nations, Nationalities and Peoples",3.5673759
1,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.860853,37.532325,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.519602,38.720087,"Southern Nations, Nationalities and Peoples",3.5673759
1,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
3,7.220868,38.169331,"Southern Nations, Nationalities and Peoples",3.5673759
7,7.656919,38.299458,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
5,8.247408,38.308406,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.656919,38.299458,"Southern Nations, Nationalities and Peoples",3.5673759
4,6.034243,37.359345,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.034243,37.359345,"Southern Nations, Nationalities and Peoples",3.5673759
4,6.097656,38.157655,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.067583,35.668778,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.519602,38.720087,"Southern Nations, Nationalities and Peoples",3.5673759
5,7.395099,35.942776,"Southern Nations, Nationalities and Peoples",3.5673759
0,5.315198,37.234631,"Southern Nations, Nationalities and Peoples",3.5673759
0,6.329962,36.622394,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.860853,37.532325,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.879094,37.58029,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.821421,37.834403,"Southern Nations, Nationalities and Peoples",3.5673759
7,4.744136,36.045393,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.813211,37.462132,"Southern Nations, Nationalities and Peoples",3.5673759
6,7.212401,37.339584,"Southern Nations, Nationalities and Peoples",3.5673759
6,6.484507,38.602662,"Southern Nations, Nationalities and Peoples",3.5673759
1,6.272269,38.341768,"Southern Nations, Nationalities and Peoples",3.5673759
0,7.081998,37.023839,"Southern Nations, Nationalities and Peoples",3.5673759
4,7.389017,37.896339,"Southern Nations, Nationalities and Peoples",3.5673759
7,5.315198,37.234631,"Southern Nations, Nationalities and Peoples",3.5673759
3,6.783122,36.598497,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.245922,37.400823,"Southern Nations, Nationalities and Peoples",3.5673759
0,5.889756,36.575274,"Southern Nations, Nationalities and Peoples",3.5673759
7,6.078985,41.189397,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
4,8.207515000000001,42.225937,Somali,2.862745
4,8.207515000000001,42.225937,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
2,5.878031,43.60069,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
4,8.324438000000001,43.811213,Somali,2.862745
1,9.660308000000001,41.864339,Somali,2.862745
7,7.547618,44.974194,Somali,2.862745
3,8.029937,41.950931,Somali,2.862745
7,7.547618,44.974194,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
1,6.555261,45.791524,Somali,2.862745
0,9.600061999999999,41.245561,Somali,2.862745
8,9.079938,42.943197,Somali,2.862745
7,7.478287,47.30784,Somali,2.862745
8,9.079938,42.943197,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
5,8.473849,42.903911,Somali,2.862745
4,8.029937,41.950931,Somali,2.862745
5,4.730678,41.537196,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
3,6.229638,43.858635,Somali,2.862745
0,9.194584000000001,42.650807,Somali,2.862745
2,9.639504000000001,43.100895,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
4,8.324438000000001,43.811213,Somali,2.862745
5,8.207515000000001,42.225937,Somali,2.862745
0,9.660308000000001,41.864339,Somali,2.862745
3,8.029937,41.950931,Somali,2.862745
0,4.010759,41.765863,Somali,2.862745
5,8.029937,41.950931,Somali,2.862745
0,4.010759,41.765863,Somali,2.862745
5,8.473849,42.903911,Somali,2.862745
8,9.079938,42.943197,Somali,2.862745
0,6.229638,43.858635,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
1,6.681118,46.279485,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
4,8.207515000000001,42.225937,Somali,2.862745
0,9.600061999999999,41.245561,Somali,2.862745
1,9.600061999999999,41.245561,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
0,5.878031,43.60069,Somali,2.862745
2,8.029937,41.950931,Somali,2.862745
7,7.547618,44.974194,Somali,2.862745
3,8.0215,44.306802,Somali,2.862745
5,8.128536,46.08135,Somali,2.862745
3,8.029937,41.950931,Somali,2.862745
,8.473849,42.903911,Somali,2.862745
7,8.207515000000001,42.225937,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
8,8.128536,46.08135,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
0,9.081747999999999,43.143339,Somali,2.862745
0,6.229638,43.858635,Somali,2.862745
6,8.207515000000001,42.225937,Somali,2.862745
0,6.229638,43.858635,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
5,8.128536,46.08135,Somali,2.862745
0,5.878031,43.60069,Somali,2.862745
0,6.229638,43.858635,Somali,2.862745
1,9.600061999999999,41.245561,Somali,2.862745
1,5.878031,43.60069,Somali,2.862745
1,9.660308000000001,41.864339,Somali,2.862745
0,5.878031,43.60069,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
5,4.730678,41.537196,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
6,8.0215,44.306802,Somali,2.862745
4,8.324438000000001,43.811213,Somali,2.862745
0,4.010759,41.765863,Somali,2.862745
8,8.128536,46.08135,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
5,8.029937,41.950931,Somali,2.862745
4,8.029937,41.950931,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
2,5.878031,43.60069,Somali,2.862745
8,8.128536,46.08135,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
3,8.029937,41.950931,Somali,2.862745
3,6.229638,43.858635,Somali,2.862745
4,8.324438000000001,43.811213,Somali,2.862745
4,8.207515000000001,42.225937,Somali,2.862745
0,5.878031,43.60069,Somali,2.862745
0,6.229638,43.858635,Somali,2.862745
3,9.660308000000001,41.864339,Somali,2.862745
0,9.081747999999999,43.143339,Somali,2.862745
4,8.207515000000001,42.225937,Somali,2.862745
0,6.229638,43.858635,Somali,2.862745
3,9.081747999999999,43.143339,Somali,2.862745
4,6.078985,41.189397,Somali,2.862745
8,7.478287,47.30784,Somali,2.862745
4,4.010759,41.765863,Somali,2.862745
7,7.478287,47.30784,Somali,2.862745
0,4.010759,41.765863,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
1,4.010759,41.765863,Somali,2.862745
0,4.010759,41.765863,Somali,2.862745
2,9.639504000000001,43.100895,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
3,9.639504000000001,43.100895,Somali,2.862745
8,7.384017,42.595907,Somali,2.862745
0,9.600061999999999,41.245561,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
7,7.547618,44.974194,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
1,9.194584000000001,42.650807,Somali,2.862745
1,9.194584000000001,42.650807,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
5,8.473849,42.903911,Somali,2.862745
7,7.547618,44.974194,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
2,7.923481,45.112166,Somali,2.862745
6,7.478287,47.30784,Somali,2.862745
3,8.128536,46.08135,Somali,2.862745
1,9.600061999999999,41.245561,Somali,2.862745
5,9.660308000000001,41.864339,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
3,9.639504000000001,43.100895,Somali,2.862745
8,8.0215,44.306802,Somali,2.862745
6,8.0215,44.306802,Somali,2.862745
5,8.0215,44.306802,Somali,2.862745
2,4.010759,41.765863,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
2,5.878031,43.60069,Somali,2.862745
8,7.478287,47.30784,Somali,2.862745
4,4.730678,41.537196,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
7,7.478287,47.30784,Somali,2.862745
5,8.0215,44.306802,Somali,2.862745
3,9.081747999999999,43.143339,Somali,2.862745
8,6.555261,45.791524,Somali,2.862745
1,8.324438000000001,43.811213,Somali,2.862745
5,4.730678,41.537196,Somali,2.862745
0,9.600061999999999,41.245561,Somali,2.862745
7,8.0215,44.306802,Somali,2.862745
0,9.660308000000001,41.864339,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
2,9.660308000000001,41.864339,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
7,8.128536,46.08135,Somali,2.862745
0,9.660308000000001,41.864339,Somali,2.862745
7,8.207515000000001,42.225937,Somali,2.862745
0,5.878031,43.60069,Somali,2.862745
4,8.324438000000001,43.811213,Somali,2.862745
8,8.128536,46.08135,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
4,4.730678,41.537196,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
2,9.639504000000001,43.100895,Somali,2.862745
0,7.383167,42.228326,Somali,2.862745
6,8.128536,46.08135,Somali,2.862745
1,9.081747999999999,43.143339,Somali,2.862745
1,8.324438000000001,43.811213,Somali,2.862745
2,7.923481,45.112166,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
8,7.478287,47.30784,Somali,2.862745
5,8.0215,44.306802,Somali,2.862745
5,4.730678,41.537196,Somali,2.862745
0,6.681118,46.279485,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
8,7.384017,42.595907,Somali,2.862745
8,7.384017,42.595907,Somali,2.862745
4,4.730678,41.537196,Somali,2.862745
5,9.639504000000001,43.100895,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
5,8.473849,42.903911,Somali,2.862745
4,9.660308000000001,41.864339,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
2,9.639504000000001,43.100895,Somali,2.862745
0,9.660308000000001,41.864339,Somali,2.862745
1,6.229638,43.858635,Somali,2.862745
4,8.473849,42.903911,Somali,2.862745
6,6.078985,41.189397,Somali,2.862745
1,9.194584000000001,42.650807,Somali,2.862745
1,9.600061999999999,41.245561,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
8,8.128536,46.08135,Somali,2.862745
0,7.923481,45.112166,Somali,2.862745
1,9.600061999999999,41.245561,Somali,2.862745
0,5.956919,43.472237,Somali,2.862745
1,4.010759,41.765863,Somali,2.862745
1,9.600061999999999,41.245561,Somali,2.862745
8,7.384017,42.595907,Somali,2.862745
0,5.878031,43.60069,Somali,2.862745
2,4.010759,41.765863,Somali,2.862745
5,8.0215,44.306802,Somali,2.862745
0,6.555261,45.791524,Somali,2.862745
0,4.010759,41.765863,Somali,2.862745
0,9.081747999999999,43.143339,Somali,2.862745
0,9.081747999999999,43.143339,Somali,2.862745
1,9.194584000000001,42.650807,Somali,2.862745
1,9.194584000000001,42.650807,Somali,2.862745
8,7.478287,47.30784,Somali,2.862745
7,7.478287,47.30784,Somali,2.862745
